Date,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D
2020-01-02,,,28.68400001525879,,0.0,0.0,,,,,
2020-01-03,,,28.764952432541623,,0.06780629823689921,0.013561259647379843,,,,,
2020-01-06,,,28.892353806095603,,0.1655218755868617,0.04395338283527622,,,,,
2020-01-07,,,29.11885974098521,,0.3333671056754106,0.10183612740330311,,,,,
2020-01-08,,,29.47033346101229,,0.5838134443049654,0.1982315907836356,,,,,
2020-01-09,,,29.71976194858887,,0.7159429462030253,0.30177386186751354,,,,,
2020-01-10,,,29.92518147945708,,0.7943395434025611,0.40028699817452307,,,,,
2020-01-13,,,30.407608522917453,,1.0951192061452062,0.5392534397686597,,,,,
2020-01-14,,,30.927010753086957,,1.387747674917346,0.7089522867983971,,,,,
2020-01-15,,,31.27364455273716,,1.4979219828510786,0.8667462260089334,,,,,
2020-01-16,,,31.55545612063124,,1.5405267036609942,1.0015023215393457,,,,,
2020-01-17,,,31.791444378162268,,1.540449387599395,1.1092917347513556,,,,,
2020-01-21,,,32.23797344140742,,1.7180095261278403,1.2310352930266526,,,,,
2020-01-22,,,32.78394442724715,81.35693011682511,1.9564589250010087,1.376120019421524,,,,85.56632751309847,
2020-01-23,,,33.2946799561254,81.57590742586717,2.1350222077558527,1.5279004570883896,,,,85.84848194902557,
2020-01-24,,,33.70991680798343,77.7610652567292,2.211343568699469,1.6645890794106055,,,,80.78966461401372,84.06815802537925
2020-01-27,,,34.042432549345506,74.46016039656308,2.2097755497561877,1.773626373479722,,,,74.15332322900422,80.2638232640145
2020-01-28,,,34.399660987145005,73.40445146232871,2.2305894132955473,1.865018981442887,,,,78.14206783574328,77.69501855958707
2020-01-29,,,34.812328132714526,72.2091620234466,2.2964094450987247,1.9512970741740547,,,,88.89255576268296,80.39598227581014
2020-01-30,34.837566471099855,,35.56550343366787,82.01566238901408,2.6399392135439257,2.0890255020480293,42.04525919489657,34.837566471099855,27.629873747303133,94.31654596102078,87.11705651981566
2020-01-31,35.5719331741333,,36.308915875787854,83.72583878705721,2.9309066135380633,2.2574017243460363,43.124407620083424,35.5719331741333,28.019458728183174,98.49069492291048,93.89993221553807
2020-02-03,36.69523315429687,,37.80330483999853,87.70467252987147,3.8137985064675703,2.568681080770343,46.7385925652283,36.69523315429687,26.65187374336544,97.91135685113646,96.90619924502259
2020-02-04,38.14696645736694,,39.835117037737696,90.37794033370879,5.031420723518906,3.061229009320056,51.890201301195695,38.14696645736694,24.40373161353819,82.81741080139598,93.07315419181431
2020-02-05,39.032433128356935,,40.70605822864233,69.12326519374207,5.117788507913168,3.4725409090386785,53.186126854046876,39.032433128356935,24.878739402666998,50.864055036856925,77.19760756312978
2020-02-06,39.88849983215332,,41.584592480885654,70.49240182972383,5.202969989553274,3.818626725141598,54.52041174997742,39.88849983215332,25.256587914329224,52.76603402297272,62.14916662040854
2020-02-07,40.77759990692139,,42.373805966127755,70.7510070281302,5.205681331596772,4.096037646432633,55.57419276597243,40.77759990692139,25.98100704787035,49.8570073044461,51.16236545475858
2020-02-10,41.754699897766116,,43.23522128741079,70.04508308912217,5.271915551307281,4.331213227407563,56.65699376950002,41.754699897766116,26.852406026032213,53.989898700711755,52.204313342710186
2020-02-11,42.586433219909665,,44.034279438958535,68.97605409563941,5.280215748768562,4.521013731679763,57.75366819432898,42.586433219909665,27.41919824549035,54.711309745347606,52.852738583501825
2020-02-12,43.351000022888186,,44.71222120660701,67.92678288267739,5.18883997293873,4.654578979931557,58.63205794159443,43.351000022888186,28.06994210418194,53.061369607710105,53.92085935125649
2020-02-13,44.302666664123535,,45.5586761844655,70.85411316113577,5.25334582778472,4.77433234950219,59.650836613274734,44.302666664123535,28.954496714972336,61.604329957666884,56.459003103574865
2020-02-14,45.25780010223389,,46.29931033621469,71.20551758439223,5.222904640535191,4.864046807708791,60.34267301478995,45.25780010223389,30.17292718967782,58.88150863375663,57.849069399711205
2020-02-18,46.417466735839845,,47.3400108277015,73.50352206898714,5.449953971236255,4.981228240414284,61.43498033893157,46.417466735839845,31.39995313274812,72.45989822977954,64.3152456070677
2020-02-19,47.65153331756592,,48.65632705142115,75.29359209842076,5.879610350426944,5.160904662416816,63.274842645928096,47.65153331756592,32.028223989203745,85.30725897233368,72.21622194528994
2020-02-20,48.75103321075439,,49.732930823332865,70.7464278054599,6.053452106291189,5.339414151191691,64.5992251950373,48.75103321075439,32.90284122647148,79.32058895555284,79.02924871922202
2020-02-21,49.84703311920166,,50.717096044864405,70.35785151960769,6.129123463098203,5.497356013572994,65.63911172989249,49.84703311920166,34.05495450851083,76.98919362869316,80.53901385219324
2020-02-24,50.74359970092773,,51.18080104393982,54.86479157502522,5.761130443355512,5.550110899529498,65.63129575008998,50.74359970092773,35.85590365176549,52.05502773565567,69.45493677330056
2020-02-25,51.549899673461915,,51.38523252003782,40.91562319534545,5.226984352233259,5.48548559007025,65.0296065278526,51.549899673461915,38.07019281907124,43.80090973826601,57.61504370087161
2020-02-26,52.256233024597165,,51.43616258183853,56.328569995091215,4.636661141577385,5.315720700371678,64.07951531332644,52.256233024597165,40.43295073586789,35.611755920934634,43.82256446495211
2020-02-27,52.582933044433595,,50.84859151807805,41.93934174015914,3.590567646759027,4.970690089649148,63.12443037238029,52.582933044433595,42.0414357164869,3.6260855402051346,27.67958373313526
2020-02-28,52.67353286743164,,50.247074730897815,40.98359768561613,2.67150777743484,4.510853627206286,62.8840890859685,52.67353286743164,42.46297664889478,16.94471630146256,18.727519254200775
2020-03-02,52.98369960784912,,50.183036078838725,47.214503507736524,2.3232132090892037,4.07332554358287,62.34612635554926,52.98369960784912,43.62127286014898,39.63872777783503,20.06984320650091
2020-03-03,52.86873302459717,,50.13709629370751,47.085549521206374,2.0339087232992696,3.66544217952615,62.337881794139896,52.86873302459717,43.39958425505444,40.20585013409707,32.26309807113156
2020-03-04,52.41019973754883,,50.1208649490966,48.19276926344636,1.805286498353027,3.293411043291526,61.48102380014295,52.41019973754883,43.33937567495471,41.403108441761376,40.41589545123116
2020-03-05,52.37633304595947,,49.947703116844465,41.73049639984109,1.4728525984406176,2.929299354321344,61.505948324957274,52.37633304595947,43.246717766961666,33.913453316712875,38.50747063085711
2020-03-06,52.22473297119141,,49.65731866589127,40.29706384130772,1.08361409681428,2.5601623028199314,61.62211008834023,52.22473297119141,42.82735585404259,27.594065389911666,34.30354238279531
2020-03-09,51.75783290863037,,48.78836763339753,26.58237358526148,0.2585303819022897,2.099835918636403,62.48179767913808,51.75783290863037,41.033868138122656,0.8829275965353146,20.79681543438662
2020-03-10,51.337999534606936,,48.23918970251499,23.477924080348032,-0.19232283793969884,1.6414041673211828,62.7530477728708,51.337999534606936,39.92295129634307,13.091607895553627,13.856200294000203
2020-03-11,50.870833015441896,,47.671838444690835,23.798516230216123,-0.6023948729549033,1.1926443592659657,62.98002438587389,50.870833015441896,38.7616416450099,9.488424308830721,7.820986600306554
2020-03-12,50.18169956207275,,46.69071087204264,20.55593303545139,-1.3086521433671692,0.6923850587393388,63.70905540110359,50.18169956207275,36.65434372304191,4.5074756350840355,9.029169279822794
2020-03-13,49.3237663269043,43.88627979278564,45.71457971953876,22.642663838187076,-1.9211557482151065,0.1696768973484497,64.06069692846248,49.3237663269043,34.58683572534611,12.583192353048627,8.859697432321127
2020-03-16,48.14056625366211,43.906026458740236,44.18665149034348,20.056710559632904,-2.9192009936786434,-0.4480986808569689,65.14655609966078,48.14056625366211,31.134576407663435,0.7813735807819194,5.957347189638193
2020-03-17,46.71323299407959,43.88894645690918,42.709827567946554,20.270181903430284,-3.74695872230118,-1.1078706891458112,65.23280075902002,46.71323299407959,28.193665229139157,8.321574839261507,7.228713591030683
